term,definition,source_anchor,notes
Procedure,A collection of steps that the organization is responsible for implementing to ensure that policies and process requirements are met. The agency may use guidelines to develop these procedures.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050049,
Process Document,"A detailed description of how to carry out a business process, including the detailed steps and tasks that can be translated to work instructions. It is a guide for employees at all levels, including decision makers and stakeholders, so they may easily understand organizational workflows. It may include all types of documents that support a process, such as:",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050056,
Procurement,"The procedures for obtaining goods or services, including all activities from the planning steps and preparation and processing of a requisition, through receipt and acceptance of delivery and processing of a final invoice for payment. DGS",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050060,
Procurement Cost,The total estimated cost of the goods or services being purchased.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050063,
Product,General terms used to define the result of a project delivered to a customer.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050068,
Product Description Statement,"A non-formal, high-level document that describes the characteristics of the product/process to be created.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050072,
Product Standards,Are specifications for the use of specific hardware and software relative to the particular component.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050075,
Production,A production environment is an operational environment in which a software application or system is deployed and used by end users to perform their intended tasks. It is the live environment where the software is running and is accessed by actual users. What Is Production Environment? -phoenixNAP IT Glossary,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050080,
Productivity Software,"Software typically used by business professionals such as word processing, spreadsheets, presentation slides, web browsers, and plug ins. Also includes lesser-used software such as personal database software, flowcharting, project management.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050084,
Productivity Suite,"A bundle of software applications that provide capabilities and features that address core business needs. They typically include the ability to create content--in the form of documents, spreadsheets, and presentations--along with other standard functions, such as contact management, email, calendaring, chat, and conferencing. Applications within a suite may be integrated with each other so that one application can leverage the abilities of a sibling. Suites may include a variety of other offerings, ranging from digital whiteboards, video streaming, and content management to note taking and task automation. For enterprise customers, a suite may also provide the means to meet regulatory requirements with respect to e-discovery, compliance, and data retention.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050088,
