"term","definition","source_anchor","notes"
"AWS Cloud Control API","AWS Cloud Control API is a set of standardized application programming interfaces (APIs) that developers can use to create, read, update, delete, and list supported cloud infrastructure. See also [https://aws.amazon.com/cloudcontrolapi](https://aws.amazon.com/cloudcontrolapi/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloudcontrolapi",""
"Cloud Directory","Amazon Cloud Directory is a service that provides a highly scalable directory store for your application's multihierarchical data. See also [https://aws.amazon.com/cloud-directory/](https://aws.amazon.com/cloud-directory/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#clouddirectory",""
"AWS Cloud Map","AWS Cloud Map is a service that you use to create and maintain a map of the backend services and resources that your applications depend on. With AWS Cloud Map, you can name and discover your AWS Cloud resources. See also [https://aws.amazon.com/cloud-map](https://aws.amazon.com/cloud-map).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloudmap",""
"cloud service provider (CSP)","A cloud service provider is a company that provides subscribers with access to internet-hosted computing, storage, and software services.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloudserviceprovider",""
"AWS Cloud WAN","AWS Cloud WAN is a managed wide-area networking service used to build, manage, and monitor a unified global network. See also [https://aws.amazon.com/cloud-wan](https://aws.amazon.com/cloud-wan/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloud-wan",""
"AWS Cloud9","AWS Cloud9 is a cloud-based integrated development environment (IDE) that you use to write, run, and debug code. See also [https://aws.amazon.com/cloud9/](https://aws.amazon.com/cloud9/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWSCloud9",""
"CloudFormation","AWS CloudFormation is a service for writing or changing templates that create and delete related AWS [resources](#resource) together as a unit. See also [https://aws.amazon.com/cloudformation](https://aws.amazon.com/cloudformation/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#CloudFormation",""
"CloudFront","Amazon CloudFront is an AWS content delivery service that helps you improve the performance, reliability, and availability of your websites and applications. See also [https://aws.amazon.com/cloudfront](https://aws.amazon.com/cloudfront/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonCF",""
"CloudHSM","AWS CloudHSM is a web service that helps you meet corporate, contractual, and regulatory compliance requirements for data security by using dedicated hardware security module (HSM) appliances within the AWS Cloud. See also [https://aws.amazon.com/cloudhsm/](https://aws.amazon.com/cloudhsm/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloudhsm",""
"CloudSearch","Amazon CloudSearch is a fully managed service in the AWS Cloud that you can use to set up, manage, and scale a search solution for your website or application. See also [https://aws.amazon.com/cloudsearch/](https://aws.amazon.com/cloudsearch/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloudSearch",""
"CloudTrail","AWS CloudTrail is a web service that records AWS API calls for your account and delivers log files to you. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements that the AWS service returns. See also [https://aws.amazon.com/cloudtrail/](https://aws.amazon.com/cloudtrail/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cloudtrail",""
"CloudWatch","Amazon CloudWatch is a web service that you can use to monitor and manage various metrics, and configure alarm actions based on data from those metrics. See also [https://aws.amazon.com/cloudwatch](https://aws.amazon.com/cloudwatch/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonCW",""
"CloudWatch Events","Amazon CloudWatch Events is a web service that you can use to deliver a timely stream of system events that describe changes in AWS [resources](#resource) to [Lambda](#lambda) functions, streams in [Kinesis Data Streams](#AmazonKinesisStreams), [Amazon SNS](#SNS) topics, or built-in targets. See also [https://aws.amazon.com/cloudwatch](https://aws.amazon.com/cloudwatch/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonCWE",""
"CloudWatch Logs","Amazon CloudWatch Logs is a web service for monitoring and troubleshooting your systems and applications from your existing system, application, and custom log files. You can send your existing log files to CloudWatch Logs and monitor these logs in near-real time. See also [https://aws.amazon.com/cloudwatch](https://aws.amazon.com/cloudwatch/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonCWL",""
"cluster","A logical grouping of [container instances](#container_instance) that you can place [tasks](#task) on. [OpenSearch Service](#AmazonElasticsearchService): A logical grouping of one or more data nodes, optional dedicated master nodes, and storage required to run Amazon OpenSearch Service (OpenSearch Service) and operate your OpenSearch Service domain. See also [data node](#data-node). See also [dedicated master node](#dedicatedmasternode). See also [node](#node).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cluster",""
"cluster compute instance","A type of [instance](#instance) that provides a great amount of CPU power coupled with increased networking performance, making it well suited for High Performance Compute (HPC) applications and other demanding network-bound applications.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ClusterCompute",""
"cluster placement group","A logical [cluster compute instance](#ClusterCompute) grouping to provide lower latency and high-bandwidth connectivity between the [instances](#instance).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ClusterPlacementGroup",""
"cluster status","[OpenSearch Service](#AmazonElasticsearchService): An indicator of the health of a cluster. A status can be green, yellow, or red. At the shard level, green means that all shards are allocated to nodes in a cluster, yellow means that the primary shard is allocated but the replica shards aren't, and red means that the primary and replica shards of at least one index aren't allocated. The shard status determines the index status, and the index status determines the cluster status.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#clusterstatus",""
"CNAME","Canonical Name Record. A type of [resource record](#resourcerecord) in the Domain Name System (DNS) that specifies that the domain name is an alias of another, canonical domain name. Specifically, it's an entry in a DNS table that you can use to alias one fully qualified domain name to another.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#cname",""
"Code Signing for AWS IoT","A service for signing code that you create for any IoT device that's supported by Amazon Web Services (AWS).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#codesinging",""
"CodeBuild","AWS CodeBuild is a fully managed continuous integration service that compiles source code, runs tests, and produces software packages that are ready to deploy. See also [https://aws.amazon.com/codebuild](https://aws.amazon.com/codebuild/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWSCodeBuild",""
